data,hora,tc9,uc9,pc9,tc10,uc10,pc10,tc11,uc11,pc11,tamb,uamb,pamb
2025-03-09,17:51,30.37,75.1,1014.7,27.77,100,1015,29.6,73.47,1014.88,25.04,77.42,1014.07
2025-03-09,18:21,30.16,72.61,1014.62,27.67,100,1014.85,29.52,73.26,1014.82,24.84,77.64,1013.98
2025-03-09,18:51,30.39,74.58,1015.47,27.6,100,1015.73,29.54,74.58,1015.59,24.68,77.93,1014.83
2025-03-09,19:21,30.48,74.42,1016.07,27.5,100,1016.3,29.44,75.3,1016.19,24.02,79.51,1015.42
2025-03-09,19:51,30.83,72.84,1016.59,27.26,100,1016.85,29.34,74.96,1016.75,23.59,79.76,1015.95
2025-03-09,20:21,30.78,72.11,1016.81,27.22,100,1017.09,29.37,74.44,1016.94,23.62,79.49,1016.15
2025-03-09,20:51,30.81,68.39,1016.97,27.02,100,1017.21,29.24,73.73,1017.12,22.86,79.22,1016.33
2025-03-09,21:21,30.94,69.4,1016.88,26.82,100,1017.14,29.4,73.2,1017.02,22.99,77.86,1016.21
2025-03-09,21:51,30.69,69.39,1016.86,26.68,100,1017.12,29.22,73.01,1017.04,22.96,77.37,1016.18
2025-03-09,22:21,30.83,74.23,1016.8,26.56,100,1017.11,29.14,73.84,1017.02,23,78.15,1016.19
2025-03-09,22:51,30.7,70.54,1017.23,26.51,100,1017.49,29.15,74.37,1017.4,23.05,78.35,1016.53
2025-03-09,23:21,31.3,73.46,1017.21,26.39,100,1017.52,29.1,74.2,1017.38,22.87,75.5,1016.56
2025-03-09,23:51,30.9,74.98,1017.08,26.26,100,1017.44,29,73.59,1017.3,22.82,77.35,1016.46
2025-03-10,00:21,30.76,71.29,1016.92,26.16,100,1017.25,28.96,73,1017.07,22.74,79.43,1016.3
2025-03-10,00:51,30.99,68.71,1016.58,26.07,100,1016.94,28.88,72.24,1016.78,22.64,79.9,1015.96
2025-03-10,01:21,31.76,71.01,1016.68,25.92,100,1017.04,28.98,72.25,1016.86,22.48,79.99,1016.09
2025-03-10,01:51,30.97,72.34,1016.36,25.91,100,1016.71,28.73,70.68,1016.49,22.31,80.81,1015.73
2025-03-10,02:21,30.99,71.24,1015.9,25.59,100,1016.23,28.82,70.63,1016.03,22.33,80.32,1015.27
2025-03-10,02:51,30.73,72.56,1015.69,25.61,100,1016,28.6,71.09,1015.82,22.57,79.45,1015.06
2025-03-10,03:21,30.27,68.28,1015.49,25.59,100,1015.81,28.45,70.85,1015.64,22.68,80.18,1014.89
2025-03-10,03:51,30.37,69.26,1015.38,25.55,100,1015.69,28.6,70.44,1015.54,22.55,81.02,1014.76
2025-03-10,04:21,29.85,68.83,1015.3,25.46,100,1015.6,28.38,70.61,1015.46,22.36,80.93,1014.75
2025-03-10,04:51,29.71,72.33,1015.39,25.33,100,1015.74,28.11,70.64,1015.59,22.34,81.53,1014.76
2025-03-10,05:21,29.67,74.92,1015.6,25.15,100,1015.93,27.95,70.57,1015.77,22.36,81.86,1014.97
2025-03-10,05:51,29.46,73.63,1015.68,25.01,100,1015.97,27.96,70.6,1015.83,22.43,82.08,1015.04
2025-03-10,06:21,28.81,76.75,1015.96,24.97,100,1016.29,28.05,70.33,1016.09,22.46,82.31,1015.31
2025-03-10,06:51,29.37,69.69,1016.22,24.92,100,1016.54,27.96,70.88,1016.37,22.5,81.79,1015.55
2025-03-10,07:21,29.26,76.72,1016.41,24.9,100,1016.75,27.91,71.23,1016.6,22.73,81.51,1015.79
2025-03-10,07:51,29.55,70.64,1016.51,24.93,100,1016.87,28.09,70.85,1016.66,22.86,80.59,1015.87
2025-03-10,08:21,29.52,69.82,1016.66,24.98,100,1017.04,27.97,71.45,1016.87,23.38,80.33,1016.11
2025-03-10,08:51,29.56,71.69,1016.89,25.06,100,1017.19,28.2,71.16,1017.08,23.6,76.31,1016.32
2025-03-10,09:21,29.66,74.17,1017.06,25.17,100,1017.42,28.15,71.85,1017.23,23.89,72.3,1016.5
2025-03-10,09:51,29.61,70.87,1017.21,25.31,100,1017.55,28.38,71.97,1017.34,24.35,70.56,1016.56
2025-03-10,10:21,29.36,75.16,1017.13,25.48,100,1017.48,28.27,72.1,1017.31,25.05,68.75,1016.51
2025-03-10,10:51,29.71,72.11,1016.87,25.59,100,1017.24,28.39,72.3,1017.03,25.2,64.97,1016.29
2025-03-10,11:21,29.66,74.77,1016.77,25.74,100,1017.1,28.52,72.75,1016.97,25.63,62.24,1016.19
2025-03-10,11:51,29.68,77.39,1016.48,26.01,100,1016.78,28.52,73.29,1016.63,25.75,60.06,1015.83
2025-03-10,12:21,29.7,78.77,1016.33,26.27,100,1016.59,28.58,73.5,1016.47,25.75,60.41,1015.72
2025-03-10,12:51,29.63,76.15,1016.08,26.52,100,1016.41,28.79,74.15,1016.24,25.43,59.7,1015.44
2025-03-10,13:21,29.57,76.91,1015.92,26.62,100,1016.22,28.88,74.48,1016.03,25.44,60.52,1015.24
2025-03-10,13:51,29.76,75.07,1015.83,26.67,100,1016.1,28.73,74.9,1015.98,25.4,60.11,1015.17
2025-03-10,14:21,29.99,73.85,1015.6,26.73,100,1015.89,28.83,74.83,1015.75,25.28,60.15,1014.99
2025-03-10,14:51,30.72,77.91,1015.55,26.76,100,1015.82,28.81,75.01,1015.69,25.37,62.88,1014.86
2025-03-10,15:21,30.53,78.13,1015.45,26.81,100,1015.72,28.87,75.32,1015.59,25.62,61.38,1014.76
2025-03-10,15:51,30.45,79.39,1015.21,26.92,100,1015.5,29,75.38,1015.34,26.36,58.75,1014.54
2025-03-10,16:21,30.81,81.83,1015.11,27.16,100,1015.41,29.11,75.41,1015.26,26.37,58.94,1014.48
2025-03-10,16:51,30.85,78.88,1014.98,27.2,100,1015.33,29.2,75.7,1015.14,26.39,59.91,1014.35
2025-03-10,17:21,30.68,80.93,1014.92,27.33,100,1015.17,29.24,76.06,1015.07,25.99,62.82,1014.24
2025-03-10,17:51,31,82,1014.9,27.38,100,1015.24,29.29,76.08,1015.1,25.55,62.31,1014.22
2025-03-10,18:21,30.93,79.6,1015.04,27.37,100,1015.31,29.39,76.2,1015.19,25.05,62.14,1014.32
2025-03-10,18:51,31.11,78.79,1015.09,27.37,100,1015.36,29.55,75.99,1015.23,24.73,63.81,1014.35
2025-03-10,19:21,31.17,76.27,1015.25,27.22,100,1015.59,29.55,76.39,1015.4,24.6,68.64,1014.48
2025-03-10,19:51,31.09,75.04,1015.48,27.23,100,1015.77,29.62,76.92,1015.67,24.45,70.34,1014.8
2025-03-10,20:21,31.23,79.64,1015.67,27.22,100,1015.94,29.5,76.94,1015.78,24.29,71.27,1014.91
2025-03-10,20:51,31.45,77.94,1015.94,27.2,100,1016.21,29.52,77.46,1016.06,24.16,72.62,1015.17
2025-03-10,21:21,31.7,73.56,1016.07,27.11,100,1016.33,29.62,77.18,1016.2,24.03,74.55,1015.36
2025-03-10,21:51,31.5,76.1,1016.06,27.13,100,1016.34,29.63,77.2,1016.17,23.86,74.56,1015.28
2025-03-10,22:21,31.61,74.22,1015.99,27.02,100,1016.37,29.55,75.98,1016.17,23.69,73.64,1015.31
2025-03-10,22:51,31.61,72.72,1016.04,26.81,100,1016.39,29.51,75.62,1016.17,23.6,73.66,1015.34
2025-03-10,23:21,31.29,74.22,1015.85,26.68,100,1016.17,29.54,75.6,1016.03,23.56,73.56,1015.17
2025-03-10,23:51,31.24,73.42,1015.56,26.6,100,1015.9,29.53,75.57,1015.72,23.37,73.8,1014.85
2025-03-11,00:21,31.26,75.91,1015.21,26.49,100,1015.56,29.27,75.13,1015.38,23.17,74.63,1014.44
2025-03-11,00:51,31.18,75.95,1015,26.33,100,1015.37,29.47,75.19,1015.23,23.07,75.75,1014.3
2025-03-11,01:21,31.54,76.85,1014.94,26.23,100,1015.29,29.5,75.97,1015.09,22.69,75.46,1014.24
2025-03-11,01:51,31.18,74.04,1014.83,26.04,100,1015.17,29.15,75.56,1015.01,22.28,75.87,1014.07
2025-03-11,02:21,30.92,74.16,1014.53,25.97,100,1014.9,29.05,74.58,1014.68,22.11,76.8,1013.8
2025-03-11,02:51,31.12,76.63,1014.11,25.71,100,1014.43,29.04,74.17,1014.25,21.8,77.15,1013.38
2025-03-11,03:21,30.67,77.81,1013.9,25.5,100,1014.22,28.89,73.41,1014.07,21.33,76.68,1013.16
2025-03-11,03:51,30.38,75.48,1013.81,25.21,100,1014.2,28.84,71.84,1013.98,20.98,77.43,1013.06
2025-03-11,04:21,29.9,76.13,1013.76,24.91,100,1014.14,28.41,71.49,1013.9,20.93,77.47,1013.05
2025-03-11,04:51,29.91,77.98,1013.93,24.59,100,1014.36,28.09,71.54,1014.05,20.72,77.7,1013.19
2025-03-11,05:21,29.58,75.49,1014.04,24.35,100,1014.41,28.09,71.77,1014.14,20.58,77.99,1013.3
2025-03-11,05:51,28.95,76.89,1014.57,24.09,100,1014.89,27.77,70.93,1014.67,20.47,78.11,1013.81
2025-03-11,06:21,29.06,76.26,1015.21,23.83,100,1015.58,27.39,70.33,1015.37,20.48,78.88,1014.42
2025-03-11,06:51,29.39,76.79,1015.57,23.71,100,1015.98,27.14,70.31,1015.74,20.82,79.67,1014.81
2025-03-11,07:21,29.38,77.42,1016.03,23.63,100,1016.46,27.52,69.54,1016.2,21.45,79.97,1015.27
2025-03-11,07:51,29.37,73.53,1016.48,23.77,100,1016.84,27.74,70.78,1016.65,21.97,79.68,1015.72
2025-03-11,08:21,30.19,70.06,1016.7,23.94,100,1017.13,27.64,71.04,1016.88,22.55,78.16,1015.99
2025-03-11,08:51,30.18,71.74,1016.73,24.12,100,1017.1,27.79,71.21,1016.89,23.08,77.8,1016.03
2025-03-11,09:21,30,71.19,1016.89,24.31,100,1017.3,27.65,72.49,1017.06,23.55,75.95,1016.16
2025-03-11,09:51,29.67,76.92,1016.91,24.53,100,1017.28,27.92,71.7,1017.06,24.2,74.39,1016.2
2025-03-11,10:21,29.86,81.67,1016.7,24.85,100,1017.09,27.73,72.34,1016.83,25.17,74.32,1015.97
2025-03-11,10:51,29.95,81.36,1016.42,25.25,100,1016.78,27.89,72.95,1016.6,25.65,71.4,1015.75
2025-03-11,11:21,30.08,80.43,1016.06,25.67,100,1016.43,27.94,73.49,1016.24,25.99,71.02,1015.41
2025-03-11,11:51,30.26,81.44,1015.83,26.04,100,1016.15,28.18,73.41,1016.04,26.45,71.7,1015.16
2025-03-11,12:21,30.1,80.26,1015.75,26.41,100,1016.06,28.27,73.9,1015.97,26.64,70.84,1015.19
2025-03-11,12:51,30.31,81.19,1015.59,26.78,100,1015.96,28.47,74.15,1015.71,27.71,66.1,1014.9
2025-03-11,13:21,30.55,83.18,1015.43,27.2,100,1015.82,28.58,74.99,1015.56,28.32,66.73,1014.76
2025-03-11,13:51,30.72,81.61,1015.11,27.63,100,1015.46,28.78,75.83,1015.21,27.43,67.13,1014.43
2025-03-11,14:21,30.72,79.91,1014.71,27.84,100,1015.04,28.98,76.4,1014.8,27.2,67.7,1013.97
2025-03-11,14:51,30.92,77.64,1014.56,27.97,100,1014.91,29.09,76.5,1014.7,27.38,67.75,1013.86
2025-03-11,15:21,30.95,79.62,1014.38,28.09,100,1014.71,29.22,76.9,1014.54,27.19,69.6,1013.67
2025-03-11,15:51,31.06,80.3,1014.21,28.22,100,1014.55,29.3,77.24,1014.34,26.64,70.45,1013.5
2025-03-11,16:21,31.26,79.07,1014.41,28.21,100,1014.74,29.39,77.37,1014.52,26.26,71.36,1013.67
2025-03-11,16:51,31.45,79.23,1014.78,28.16,100,1015.11,29.51,77.31,1014.94,26.02,71.95,1014.11
2025-03-11,17:21,31.55,81.02,1014.82,28.14,100,1015.17,29.48,77.51,1014.91,25.75,71.81,1014.05
2025-03-11,17:51,31.57,80.92,1015.26,28.12,100,1015.63,29.48,77.66,1015.36,25.42,73.11,1014.51
2025-03-11,18:21,31.76,81.65,1015.43,28.03,100,1015.78,29.51,77.9,1015.53,25.04,75.08,1014.7
2025-03-11,18:51,31.67,79.08,1015.65,27.9,100,1015.98,29.7,78.28,1015.73,24.87,76.59,1014.89
2025-03-11,19:21,31.64,81.78,1015.87,27.81,100,1016.26,29.64,78.34,1015.98,24.79,77.85,1015.14
2025-03-11,19:51,31.62,82.92,1016.17,27.79,100,1016.53,29.68,78.38,1016.29,24.73,78.03,1015.39
2025-03-11,20:21,31.76,81.61,1016.35,27.74,100,1016.73,29.83,78.74,1016.51,24.67,78.72,1015.58
2025-03-11,20:51,31.79,80.1,1016.77,27.82,100,1017.12,29.83,78.72,1016.88,24.61,79.48,1016
2025-03-11,21:21,31.84,81.17,1016.9,27.71,100,1017.26,29.9,78.55,1017.02,24.57,80.19,1016.19
2025-03-11,21:51,31.73,79.42,1017.05,27.68,100,1017.43,29.91,78.86,1017.19,24.48,80.73,1016.3
2025-03-11,22:21,31.97,77.7,1017.1,27.65,100,1017.49,29.81,78.82,1017.26,24.47,81.27,1016.31
2025-03-11,22:51,31.78,77.63,1016.9,27.51,100,1017.2,29.69,77.97,1017.02,24.46,81.14,1016.15
2025-03-11,23:21,31.38,78.89,1016.82,27.43,100,1017.18,29.78,77.81,1016.92,24.24,81.18,1016.05
2025-03-11,23:51,31.51,79.99,1016.89,27.43,100,1017.3,29.8,77.85,1017,24.35,81.81,1016.2
2025-03-12,00:21,31.31,77.69,1016.67,27.47,100,1017.02,29.73,77.98,1016.8,24.17,80.95,1015.98
2025-03-12,00:51,31.76,77.12,1016.77,27.54,100,1017.08,29.73,77.75,1016.87,24,81.62,1016.03
2025-03-12,01:21,31.69,78.05,1016.6,27.46,100,1016.98,29.76,77.8,1016.71,24.16,82.35,1015.87
2025-03-12,01:51,31.62,79.39,1016.55,27.34,100,1016.93,29.7,77.65,1016.64,24.13,82.52,1015.84
2025-03-12,02:21,31.62,79.39,1016.42,27.27,100,1016.78,29.69,77.11,1016.55,24.01,82.98,1015.7
2025-03-12,02:51,31.49,79.26,1016.37,27.17,100,1016.72,29.59,77.08,1016.51,23.96,82.98,1015.67
2025-03-12,03:21,31.49,79.46,1016.32,26.9,100,1016.68,29.46,76.96,1016.44,23.81,83.71,1015.66
2025-03-12,03:51,31.47,78.93,1016.35,27,100,1016.73,29.25,76.96,1016.49,23.7,84.74,1015.69
2025-03-12,04:21,31.47,77.12,1016.41,26.7,100,1016.85,29.16,76.3,1016.58,23.71,85.05,1015.81
2025-03-12,04:51,30.98,76.88,1016.48,26.63,100,1016.93,29.03,76.42,1016.66,23.51,85.18,1015.84
2025-03-12,05:21,31.16,77.04,1016.79,26.42,100,1017.18,28.79,77.1,1016.94,23.3,84.79,1016.14
2025-03-12,05:51,30.14,77.67,1017.07,26.3,100,1017.52,28.63,76.53,1017.24,23.06,85.2,1016.39
2025-03-12,06:21,30.09,82.57,1017.6,26.06,100,1018.01,28.53,75.87,1017.76,22.89,84.97,1016.93
2025-03-12,06:51,30.16,82.89,1017.85,25.86,100,1018.31,28.39,75.63,1017.99,22.83,85.2,1017.15
2025-03-12,07:21,30.1,82.98,1018.34,25.67,100,1018.79,28.22,75.49,1018.48,22.91,85.5,1017.63
2025-03-12,07:51,30.19,82.69,1018.76,25.55,100,1019.13,28,75.46,1018.9,23.01,85.51,1018.07
2025-03-12,08:21,29.77,82.41,1018.95,25.47,100,1019.33,28.1,75.88,1019.11,23.06,85.78,1018.24
2025-03-12,08:51,29.88,81.92,1019.17,25.37,100,1019.61,28.15,76.2,1019.34,23.06,85.87,1018.47
2025-03-12,09:21,30.14,81.62,1019.33,25.38,100,1019.73,28.2,75.98,1019.46,23.14,86.17,1018.62
2025-03-12,09:51,29.96,78.91,1019.56,25.32,100,1019.95,28.1,77.03,1019.69,23.39,86.4,1018.84
2025-03-12,10:21,30.24,81.99,1019.79,25.36,100,1020.19,28.25,76.49,1019.9,23.53,86.43,1019.11
2025-03-12,10:51,29.85,84.2,1019.78,25.38,100,1020.17,28.26,76.16,1019.9,23.74,84.5,1019.07
2025-03-12,11:21,30.02,83.93,1019.79,25.43,100,1020.15,28.23,76.09,1019.89,23.76,84.51,1019.11
2025-03-12,11:51,29.75,83.28,1019.48,25.49,100,1019.89,28.35,76.1,1019.62,23.77,84.34,1018.77
2025-03-12,12:21,30.16,83.61,1019.34,25.55,100,1019.72,28.44,76.05,1019.43,23.88,82.82,1018.65
2025-03-12,12:51,30.22,84.94,1018.89,25.61,100,1019.29,28.4,76.01,1018.96,23.81,83.05,1018.22
2025-03-12,13:21,29.57,84.37,1018.77,25.63,100,1019.13,28.28,76.34,1018.83,24.2,82.01,1018.07
2025-03-12,13:51,29.57,81.73,1018.38,25.67,100,1018.77,28.17,76.43,1018.48,24.27,80.1,1017.68
2025-03-12,14:21,29.89,79.57,1017.83,25.83,100,1018.2,28.17,76.65,1017.98,24.39,78.03,1017.17
2025-03-12,14:51,29.91,79.68,1017.78,25.82,100,1018.19,28.2,76.82,1017.83,24.71,78.03,1017.1
2025-03-12,15:21,29.74,80.06,1017.6,25.91,100,1017.95,28.19,76.77,1017.67,24.73,77.28,1016.86
2025-03-12,15:51,29.73,81.3,1017.41,25.97,100,1017.86,28.32,76.79,1017.55,24.74,77.88,1016.77
2025-03-12,16:21,30.17,79.8,1017.29,26.07,100,1017.64,28.27,76.88,1017.45,24.73,77.42,1016.68
2025-03-12,16:51,30.13,79.96,1017.02,26.18,100,1017.46,28.42,76.84,1017.2,24.61,76.11,1016.39
2025-03-12,17:21,30.18,79.89,1017.18,26.21,100,1017.62,28.45,77.04,1017.33,24.68,78.39,1016.56
2025-03-12,17:51,30.42,81.54,1017.03,26.28,100,1017.46,28.54,77.2,1017.21,24.64,79.68,1016.38
2025-03-12,18:21,30.46,81.42,1017.02,26.35,100,1017.34,28.58,77.41,1017.14,24.63,80.89,1016.3
2025-03-12,18:51,30.46,80.88,1016.86,26.4,100,1017.21,28.87,77.35,1016.99,24.51,82.83,1016.22
2025-03-12,19:21,30.65,82.94,1016.97,26.42,100,1017.43,28.96,78.48,1017.08,23.96,83.07,1016.36
2025-03-12,19:51,31.32,84.92,1017.07,26.44,100,1017.47,29.06,78.19,1017.19,23.65,83.08,1016.42
2025-03-12,20:21,31.41,83.61,1017.11,26.39,100,1017.52,29.07,77.97,1017.27,23.65,83.4,1016.42
2025-03-12,20:51,31.25,79.98,1017.31,26.35,100,1017.71,29.06,77.77,1017.46,23.66,83.95,1016.65
2025-03-12,21:21,31.32,78.98,1017.59,26.33,100,1018.03,29.07,78.11,1017.75,23.53,84.29,1016.92
2025-03-12,21:51,31.6,80.76,1017.07,26.29,100,1017.46,29.06,78.36,1017.17,23.52,84.28,1016.4
2025-03-12,22:21,31.51,76.91,1017.1,26.19,100,1017.55,28.94,78.39,1017.23,23.36,84.83,1016.48
2025-03-12,22:51,31.3,76.63,1017.06,26.18,100,1017.45,29.1,76.41,1017.17,23.42,84.92,1016.35
2025-03-12,23:21,31.11,77.99,1016.81,26.12,100,1017.25,29.22,77.28,1017,23.36,85.05,1016.21
2025-03-12,23:51,31.24,77.75,1016.7,26.07,100,1017.14,29.15,77.7,1016.79,23.26,85.31,1016.05
2025-03-13,00:21,31.67,74.97,1016.31,26.05,100,1016.73,28.96,77.24,1016.48,23.31,85.36,1015.69
2025-03-13,00:51,31.8,78.95,1015.9,25.99,100,1016.29,29.06,77.05,1016.06,23.24,85.7,1015.23
2025-03-13,01:21,31.45,80.62,1015.4,25.91,100,1015.85,28.98,76.95,1015.55,22.95,85.36,1014.79
2025-03-13,01:51,31.28,80.65,1015.18,25.81,100,1015.61,28.92,77.1,1015.32,22.93,85.38,1014.54
2025-03-13,02:21,31.31,79,1014.63,25.66,100,1015.02,28.9,76.6,1014.75,22.73,85.01,1013.92
2025-03-13,02:51,31.71,79.53,1013.98,25.57,100,1014.43,28.81,76.66,1014.1,22.76,84.81,1013.33
2025-03-13,03:21,30.69,80.04,1013.72,25.41,100,1014.06,28.75,76.3,1013.81,22.52,84.74,1013.05
2025-03-13,03:51,30.61,75.41,1013.57,25.27,100,1013.93,28.65,76.21,1013.65,22.17,85.28,1012.87
2025-03-13,04:21,30.5,75.92,1013.52,25.1,100,1013.85,28.44,75.96,1013.59,22.05,84.65,1012.83
2025-03-13,04:51,30.55,77.99,1013.3,24.96,100,1013.68,28.32,75.19,1013.42,21.88,84.5,1012.65
2025-03-13,05:21,30.33,76.12,1013.3,24.75,100,1013.66,28.13,74.84,1013.47,21.83,84.63,1012.68
2025-03-13,05:51,30.1,78.29,1013.63,24.55,100,1014.05,27.87,74.79,1013.77,21.6,84.79,1012.99
2025-03-13,06:21,29.59,77.31,1013.86,24.41,100,1014.32,27.73,74.28,1014,21.38,84.68,1013.25
2025-03-13,06:51,29.44,77.42,1014.19,24.2,100,1014.63,27.46,74.1,1014.33,21.49,85.24,1013.52
2025-03-13,07:21,28.97,75.99,1014.63,24.01,100,1015.09,27.5,74.07,1014.77,21.55,85.72,1013.99
2025-03-13,07:51,29.19,74.59,1014.87,23.93,100,1015.35,27.53,73.58,1014.96,21.95,85.02,1014.22
2025-03-13,08:21,29.26,75.41,1015.11,23.93,100,1015.57,27.5,75.03,1015.26,22.44,83.08,1014.49
2025-03-13,08:51,29.2,76.02,1015.47,24.01,100,1015.96,27.64,74.79,1015.61,22.91,82.17,1014.84
2025-03-13,09:21,29.45,78.34,1015.43,24.19,100,1015.91,27.61,74.66,1015.62,23.17,82.46,1014.84
2025-03-13,09:51,29.18,79.18,1015.53,24.37,100,1015.97,27.66,74.34,1015.67,23.62,80.57,1014.87
2025-03-13,10:21,29.57,79.54,1015.36,24.59,100,1015.77,27.64,74.41,1015.49,24.84,81.47,1014.67
2025-03-13,10:51,30.26,78.42,1014.99,24.9,100,1015.4,27.69,74.4,1015.14,25.6,79.81,1014.4
2025-03-13,11:21,29.99,82.52,1014.77,25.39,100,1015.12,27.78,74.82,1014.88,26.49,78.04,1014.18
2025-03-13,11:51,30.15,82.94,1014.39,25.86,100,1014.73,28.07,74.82,1014.49,26.17,75.95,1013.79
2025-03-13,12:21,29.89,80.84,1014.1,26.18,100,1014.53,28.32,75.37,1014.2,26.46,71.07,1013.52
2025-03-13,12:51,30.14,79.42,1013.67,26.5,100,1014.04,28.57,75.64,1013.79,26.65,71.09,1013.05
2025-03-13,13:21,29.97,81.15,1013.38,26.81,100,1013.78,28.69,75.88,1013.47,27.29,72.11,1012.79
2025-03-13,13:51,30.41,83.49,1013.19,27.09,100,1013.56,28.87,76.33,1013.32,27.02,74.11,1012.6
2025-03-13,14:21,30.34,81.43,1012.9,27.34,100,1013.28,28.8,76.67,1013.02,27.39,73.62,1012.22
2025-03-13,14:51,30.44,81.15,1012.73,27.51,100,1013.1,28.96,76.74,1012.81,27.13,71.05,1012.09
2025-03-13,15:21,30.62,83.42,1012.9,27.61,100,1013.3,29.05,77.47,1012.99,26.71,71.84,1012.24
2025-03-13,15:51,30.8,84.03,1012.85,27.61,100,1013.2,29.26,77.43,1012.94,26.7,70.02,1012.16
2025-03-13,16:21,30.43,82.98,1013.05,27.6,100,1013.44,29.33,78.34,1013.1,26.3,71.22,1012.35
2025-03-13,16:51,30.51,80.59,1013.04,27.58,100,1013.45,29.34,78.35,1013.16,26.29,71.04,1012.37
2025-03-13,17:21,30.57,78.04,1013.15,27.56,100,1013.55,29.43,78.26,1013.24,26.03,71.4,1012.46
2025-03-13,17:51,30.59,79.07,1013.31,27.54,100,1013.71,29.69,77.71,1013.36,25.57,72.7,1012.58
2025-03-13,18:21,30.99,80.62,1013.4,27.5,100,1013.82,29.77,77.58,1013.48,25.19,74.88,1012.75
2025-03-13,18:51,30.89,81.14,1013.57,27.42,100,1013.94,29.84,77.37,1013.64,24.82,76.38,1012.88
2025-03-13,19:21,31.07,79.57,1013.54,27.32,100,1013.94,29.82,76.93,1013.61,24.65,77.04,1012.81
2025-03-13,19:51,30.94,78.32,1013.65,27.23,100,1014.13,29.75,76.71,1013.8,24.37,78.39,1012.99
2025-03-13,20:21,31.28,76.27,1014.02,27.14,100,1014.39,29.72,77.36,1014.11,24.46,79.43,1013.28
2025-03-13,20:51,31.32,77.44,1014.16,26.97,100,1014.6,29.69,77.09,1014.29,24.33,78.35,1013.46
2025-03-13,21:21,31.36,77.54,1014.25,26.85,100,1014.66,29.57,77.76,1014.41,24.04,79.01,1013.56
2025-03-13,21:51,31.17,77.62,1014.23,26.77,100,1014.66,29.41,77.13,1014.38,23.83,79.35,1013.54
2025-03-13,22:21,31.42,78.46,1014.35,26.64,100,1014.73,29.28,76.99,1014.46,23.85,79.01,1013.65
2025-03-13,22:51,30.93,76.54,1014.47,26.54,100,1014.85,29.29,76.27,1014.64,23.78,79.59,1013.8
2025-03-13,23:21,30.8,78.34,1014.49,26.44,100,1014.94,29.24,76.23,1014.67,23.75,79.96,1013.85
2025-03-13,23:51,30.79,76.8,1014.54,26.36,100,1014.95,29.18,76.1,1014.66,23.64,80.44,1013.88
2025-03-14,00:21,31.1,75.88,1014.65,26.31,100,1015.07,29.05,75.97,1014.79,23.51,82.27,1013.96
2025-03-14,00:51,31.31,78.84,1014.53,26.24,100,1014.98,28.96,75.54,1014.65,23.28,82.75,1013.82
2025-03-14,01:21,31.3,77.69,1014.25,26.15,100,1014.69,29.26,75.34,1014.4,23.25,83.12,1013.61
2025-03-14,01:51,31.12,76.16,1013.98,26.07,100,1014.39,29.15,75.51,1014.16,23.29,83.93,1013.31
2025-03-14,02:21,31.07,73.24,1013.8,25.97,100,1014.24,29.04,75.17,1013.98,23.28,83.86,1013.12
2025-03-14,02:51,31.34,74.03,1013.74,25.85,100,1014.18,29.05,75.17,1013.88,23.19,83.81,1013.04
2025-03-14,03:21,30.74,69.06,1013.59,25.76,100,1013.96,28.84,75.04,1013.7,23.06,84.28,1012.88
2025-03-14,03:51,30.93,75.96,1013.51,25.67,100,1013.97,28.75,74.53,1013.66,22.86,83.99,1012.82
2025-03-14,04:21,30.66,75.24,1013.48,25.53,100,1013.86,28.52,74.02,1013.58,22.33,83.25,1012.81
2025-03-14,04:51,30.55,77.55,1013.53,25.25,100,1013.91,28.22,74.23,1013.62,21.81,82.01,1012.82
2025-03-14,05:21,30.36,77.14,1013.74,25.04,100,1014.18,27.92,75.19,1013.88,21.49,82.09,1013.09
2025-03-14,05:51,30.05,72.2,1013.92,24.77,100,1014.36,27.76,73.66,1014.07,21.13,82.21,1013.25
2025-03-14,06:21,29.42,72.36,1014.18,24.43,100,1014.63,27.39,73.39,1014.35,21.11,82.09,1013.52
2025-03-14,06:51,29.22,71.75,1014.45,24.19,100,1014.92,27.17,73.53,1014.65,21.04,82.69,1013.8
2025-03-14,07:21,29.27,72.03,1014.68,24.01,100,1015.16,27.35,73.15,1014.81,21.32,83.56,1014.02
2025-03-14,07:51,29.47,72.55,1014.65,24.01,100,1015.14,27.27,72.85,1014.83,21.92,82.53,1014.02
2025-03-14,08:21,29.27,74.14,1014.7,23.97,100,1015.12,27.13,72.59,1014.84,22.42,82.42,1014.04
2025-03-14,08:51,29.53,76.24,1014.76,24.13,100,1015.23,27.1,73.82,1014.92,22.93,80.92,1014.12
2025-03-14,09:21,29.76,74.62,1014.69,24.27,100,1015.15,27.26,73.59,1014.82,23.24,77.72,1014.03
2025-03-14,09:51,29.61,75.59,1014.53,24.4,100,1014.94,27.46,73.6,1014.7,23.69,73.64,1013.92
2025-03-14,10:21,29.55,77.49,1014.39,24.56,100,1014.87,27.54,73.67,1014.57,24.44,71.32,1013.72
2025-03-14,10:51,29.27,77.71,1014.02,24.74,100,1014.52,27.59,74.07,1014.19,25.23,71.04,1013.39
2025-03-14,11:21,29.6,77.28,1013.58,25.01,100,1014.02,27.75,73.82,1013.74,26.11,68.04,1013
2025-03-14,11:51,29.43,80.29,1013.23,25.42,100,1013.59,27.89,74.25,1013.32,26.87,63.38,1012.55
